time,an_x,an_y,an_z,wn_x,wn_y,wn_z,esti_x,esti_y,esti_z,esti_a,esti_b,esti_c
5.483064,-0.015305,-0.002331,-0.000809,-0.012259,-0.021386,0.007995,-0.000991,0.029938,0.033651,0.014106,-0.045699,-0.035163
5.488064,-0.015323,-0.002321,-0.000809,-0.012210,-0.021300,0.007995,-0.001055,0.030005,0.033714,0.014045,-0.045805,-0.035123
5.494064,-0.015345,-0.002308,-0.000809,-0.012160,-0.021140,0.007995,-0.001133,0.030086,0.033791,0.013972,-0.045932,-0.035075
5.498064,0.021689,-0.000575,0.005211,0.056861,-0.134007,-0.052732,-0.001185,0.030140,0.033842,0.014200,-0.046468,-0.035285
5.503064,0.021575,-0.000623,0.005211,0.056631,-0.133553,-0.052731,-0.001250,0.030207,0.033906,0.014483,-0.047136,-0.035549
5.508064,0.021461,-0.000672,0.005210,0.056405,-0.133020,-0.052731,-0.001313,0.030275,0.033971,0.014765,-0.047801,-0.035813
5.513064,0.021347,-0.000720,0.005211,0.056179,-0.132488,-0.052730,-0.001377,0.030342,0.034035,0.015046,-0.048463,-0.036076
5.518064,-0.022321,-0.019776,0.006367,-0.093987,0.072238,0.008010,-0.001440,0.030409,0.034100,0.014576,-0.048102,-0.036036
5.523065,-0.022259,-0.019696,0.006367,-0.093611,0.071950,0.008010,-0.001504,0.030476,0.034164,0.014108,-0.047742,-0.035996
5.528065,-0.022198,-0.019616,0.006368,-0.093238,0.071663,0.008010,-0.001569,0.030542,0.034229,0.013642,-0.047384,-0.035956
5.534065,-0.022124,-0.019521,0.006369,-0.092864,0.071403,0.008011,-0.001647,0.030620,0.034307,0.013084,-0.046956,-0.035908
5.538065,-0.017893,-0.026024,-0.003810,-0.123254,0.051518,-0.052780,-0.001699,0.030672,0.034359,0.012591,-0.046750,-0.036119
5.544065,-0.017840,-0.025898,-0.003810,-0.122859,0.051406,-0.052780,-0.001779,0.030749,0.034437,0.011854,-0.046441,-0.036436
5.550065,-0.017788,-0.025772,-0.003809,-0.122270,0.051160,-0.052779,-0.001859,0.030826,0.034515,0.011121,-0.046134,-0.036753
5.555065,-0.017744,-0.025668,-0.003809,-0.121685,0.050889,-0.052779,-0.001926,0.030888,0.034579,0.010512,-0.045880,-0.037017
5.560065,0.006769,0.010803,0.007596,0.049338,-0.064107,0.008012,-0.001993,0.030951,0.034644,0.010759,-0.046200,-0.036977
5.567065,0.006692,0.010744,0.007596,0.049143,-0.063799,0.008012,-0.002087,0.031039,0.034735,0.011103,-0.046647,-0.036920
5.573065,0.006627,0.010694,0.007596,0.048867,-0.063468,0.008012,-0.002167,0.031115,0.034814,0.011396,-0.047028,-0.036872
5.577065,-0.022722,-0.007827,0.009365,-0.037928,0.013226,-0.052791,-0.002220,0.031166,0.034866,0.011244,-0.046975,-0.037084
5.582066,-0.022711,-0.007794,0.009365,-0.037806,0.013259,-0.052791,-0.002288,0.031229,0.034932,0.011055,-0.046908,-0.037348
5.587066,-0.022699,-0.007762,0.009365,-0.037655,0.013207,-0.052791,-0.002356,0.031292,0.034998,0.010867,-0.046842,-0.037611
5.591066,-0.022690,-0.007736,0.009365,-0.037505,0.013080,-0.052790,-0.002411,0.031343,0.035050,0.010717,-0.046790,-0.037823
5.596066,-0.010690,-0.001202,0.004585,0.053864,0.017694,0.008062,-0.002480,0.031405,0.035117,0.010986,-0.046702,-0.037782
5.601066,-0.010675,-0.001248,0.004585,0.053649,0.017624,0.008061,-0.002549,0.031468,0.035183,0.011255,-0.046614,-0.037742
5.606066,-0.010660,-0.001293,0.004585,0.053434,0.017554,0.008061,-0.002618,0.031531,0.035250,0.011522,-0.046526,-0.037702
5.611066,-0.010645,-0.001339,0.004585,0.053220,0.017484,0.008061,-0.002688,0.031593,0.035316,0.011788,-0.046438,-0.037661
5.616066,-0.000490,0.004080,0.009386,-0.042917,-0.030033,-0.052829,-0.002758,0.031656,0.035383,0.011573,-0.046589,-0.037926
5.621067,-0.000516,0.004117,0.009386,-0.042745,-0.029912,-0.052829,-0.002828,0.031719,0.035450,0.011360,-0.046738,-0.038190
5.626067,-0.000541,0.004153,0.009386,-0.042574,-0.029793,-0.052829,-0.002898,0.031782,0.035517,0.011147,-0.046887,-0.038454
5.632067,-0.000572,0.004197,0.009386,-0.042354,-0.029648,-0.052829,-0.002981,0.031858,0.035598,0.010893,-0.047065,-0.038771
5.637067,0.035846,-0.002947,-0.004359,-0.075872,-0.139758,0.007973,-0.003051,0.031921,0.035666,0.010513,-0.047764,-0.038731
5.642067,0.035727,-0.002882,-0.004358,-0.075569,-0.139200,0.007972,-0.003119,0.031984,0.035733,0.010135,-0.048460,-0.038691
5.647067,0.035608,-0.002818,-0.004358,-0.075267,-0.138644,0.007971,-0.003187,0.032046,0.035801,0.009759,-0.049153,-0.038651
5.651067,0.035514,-0.002766,-0.004357,-0.075015,-0.138068,0.007970,-0.003240,0.032097,0.035855,0.009459,-0.049705,-0.038619
5.657067,0.009096,0.013953,-0.002582,0.064276,-0.075086,-0.052779,-0.003320,0.032172,0.035935,0.009845,-0.050156,-0.038936
5.663067,0.009020,0.013888,-0.002582,0.063968,-0.074726,-0.052779,-0.003399,0.032248,0.036016,0.010228,-0.050604,-0.039253
5.668067,0.008956,0.013833,-0.002581,0.063661,-0.074394,-0.052779,-0.003465,0.032312,0.036083,0.010547,-0.050976,-0.039517
5.673068,0.005274,-0.007697,0.025558,-0.037248,-0.057048,-0.052779,-0.003531,0.032376,0.036150,0.010361,-0.051261,-0.039780
5.679068,0.005215,-0.007659,0.025558,-0.037098,-0.056794,-0.052779,-0.003610,0.032453,0.036232,0.010138,-0.051602,-0.040097
5.684068,0.005167,-0.007627,0.025558,-0.036921,-0.056547,-0.052779,-0.003675,0.032516,0.036301,0.009953,-0.051885,-0.040361
5.690068,0.005109,-0.007589,0.025558,-0.036773,-0.056295,-0.052779,-0.003753,0.032592,0.036384,0.009733,-0.052223,-0.040678
5.695068,0.011119,0.010337,-0.006173,0.047266,-0.023780,0.008023,-0.003818,0.032655,0.036454,0.009969,-0.052341,-0.040638
5.701068,0.011094,0.010289,-0.006172,0.047078,-0.023708,0.008023,-0.003896,0.032732,0.036537,0.010251,-0.052484,-0.040589
5.706068,0.011074,0.010249,-0.006172,0.046852,-0.023572,0.008023,-0.003960,0.032795,0.036607,0.010486,-0.052602,-0.040549
5.711068,0.011054,0.010209,-0.006172,0.046664,-0.023478,0.008023,-0.004024,0.032860,0.036676,0.010719,-0.052719,-0.040509
5.716068,0.029442,-0.012513,0.010011,-0.059869,-0.170333,-0.052779,-0.004088,0.032924,0.036745,0.010420,-0.053571,-0.040773
5.721068,0.029296,-0.012462,0.010011,-0.059629,-0.169652,-0.052779,-0.004151,0.032987,0.036815,0.010122,-0.054419,-0.041037
5.726068,0.029152,-0.012411,0.010012,-0.059391,-0.168975,-0.052779,-0.004213,0.033051,0.036884,0.009825,-0.055264,-0.041301
5.731069,-0.024625,-0.013515,0.011157,-0.064571,0.143773,0.008023,-0.004275,0.033114,0.036955,0.009502,-0.054545,-0.041261
5.737069,-0.024478,-0.013449,0.011157,-0.064312,0.143176,0.008023,-0.004351,0.033189,0.037039,0.009116,-0.053686,-0.041213
5.742069,-0.024356,-0.013394,0.011157,-0.064005,0.142512,0.008022,-0.004414,0.033252,0.037110,0.008796,-0.052973,-0.041173
5.747069,-0.024234,-0.013339,0.011159,-0.063749,0.141943,0.008022,-0.004478,0.033314,0.037181,0.008477,-0.052264,-0.041132
5.753069,-0.005054,0.012937,0.004593,0.059460,-0.008663,-0.052778,-0.004555,0.033388,0.037266,0.008834,-0.052316,-0.041449
5.758069,-0.005061,0.012886,0.004593,0.059174,-0.008648,-0.052778,-0.004620,0.033451,0.037337,0.009130,-0.052359,-0.041713
5.763069,-0.005069,0.012836,0.004593,0.058937,-0.008613,-0.052778,-0.004685,0.033514,0.037409,0.009424,-0.052402,-0.041977
5.769069,-0.005077,0.012776,0.004593,0.058703,-0.008552,-0.052779,-0.004762,0.033589,0.037495,0.009777,-0.052453,-0.042294
5.773069,0.003881,0.005527,-0.012767,0.085433,-0.050646,0.008068,-0.004814,0.033640,0.037552,0.010118,-0.052656,-0.042261
5.779069,0.003830,0.005440,-0.012767,0.085064,-0.050432,0.008068,-0.004892,0.033716,0.037637,0.010629,-0.052958,-0.042213
5.784070,0.003787,0.005367,-0.012767,0.084704,-0.050216,0.008068,-0.004957,0.033780,0.037708,0.011052,-0.053209,-0.042173
5.789070,0.012675,-0.000030,0.000415,-0.001438,-0.091836,0.008012,-0.005021,0.033844,0.037779,0.011045,-0.053669,-0.042132
5.794070,0.012597,-0.000029,0.000415,-0.001432,-0.091469,0.008012,-0.005085,0.033907,0.037849,0.011038,-0.054126,-0.042092
5.800070,0.012503,-0.000028,0.000415,-0.001425,-0.091078,0.008012,-0.005162,0.033984,0.037934,0.011029,-0.054672,-0.042044
5.805070,0.012425,-0.000026,0.000415,-0.001420,-0.090667,0.008012,-0.005225,0.034047,0.038005,0.011022,-0.055126,-0.042004
5.809070,0.008203,0.002369,-0.016954,0.009825,-0.070902,0.008012,-0.005276,0.034098,0.038061,0.011062,-0.055409,-0.041972
5.815070,0.008131,0.002359,-0.016954,0.009796,-0.070623,0.008012,-0.005352,0.034175,0.038145,0.011120,-0.055833,-0.041924
5.821070,0.008059,0.002349,-0.016954,0.009749,-0.070284,0.008012,-0.005427,0.034252,0.038229,0.011179,-0.056255,-0.041876
5.826070,0.007999,0.002340,-0.016954,0.009701,-0.069973,0.008012,-0.005490,0.034316,0.038298,0.011227,-0.056605,-0.041836
5.831070,-0.013599,0.012484,0.003986,0.057251,-0.029410,-0.052792,-0.005552,0.034380,0.038367,0.011514,-0.056752,-0.042100
5.837070,-0.013629,0.012425,0.003986,0.057024,-0.029217,-0.052792,-0.005628,0.034457,0.038450,0.011856,-0.056927,-0.042417
5.843071,-0.013658,0.012367,0.003986,0.056751,-0.029077,-0.052793,-0.005704,0.034535,0.038533,0.012196,-0.057101,-0.042734
5.849071,-0.011852,0.008133,0.014767,0.036889,0.023177,-0.052780,-0.005780,0.034613,0.038616,0.012418,-0.056962,-0.043050
5.853071,-0.011836,0.008108,0.014767,0.036710,0.023014,-0.052780,-0.005832,0.034665,0.038672,0.012564,-0.056870,-0.043261
5.858071,-0.011816,0.008077,0.014767,0.036594,0.022967,-0.052780,-0.005896,0.034731,0.038742,0.012747,-0.056756,-0.043525
5.863071,-0.011797,0.008046,0.014767,0.036447,0.022875,-0.052780,-0.005961,0.034796,0.038813,0.012930,-0.056641,-0.043789
5.867071,-0.002231,-0.009892,0.002196,-0.047646,-0.021933,0.008011,-0.006013,0.034849,0.038870,0.012739,-0.056729,-0.043757
5.872071,-0.002250,-0.009851,0.002196,-0.047492,-0.021837,0.008011,-0.006077,0.034915,0.038940,0.012502,-0.056838,-0.043717
5.879071,-0.002276,-0.009795,0.002196,-0.047300,-0.021697,0.008011,-0.006168,0.035006,0.039040,0.012170,-0.056990,-0.043661
5.885071,0.009716,0.012299,-0.012758,0.056563,-0.017262,0.008024,-0.006246,0.035084,0.039124,0.012510,-0.057094,-0.043613
5.890071,0.009701,0.012251,-0.012758,0.056291,-0.017157,0.008024,-0.006311,0.035150,0.039195,0.012791,-0.057179,-0.043573
5.896071,0.009683,0.012194,-0.012758,0.056067,-0.017112,0.008024,-0.006388,0.035229,0.039279,0.013128,-0.057282,-0.043525
5.900072,0.009672,0.012156,-0.012758,0.055796,-0.016984,0.008025,-0.006439,0.035282,0.039335,0.013351,-0.057350,-0.043492
5.905072,-0.008304,-0.000406,-0.006790,-0.003137,0.006604,-0.052781,-0.006503,0.035348,0.039404,0.013335,-0.057317,-0.043756
5.910072,-0.008298,-0.000403,-0.006790,-0.003125,0.006577,-0.052781,-0.006568,0.035414,0.039473,0.013320,-0.057284,-0.044020
5.915072,-0.008293,-0.000400,-0.006790,-0.003112,0.006551,-0.052781,-0.006632,0.035481,0.039542,0.013304,-0.057251,-0.044284
5.920072,-0.008287,-0.000397,-0.006790,-0.003100,0.006525,-0.052781,-0.006697,0.035547,0.039611,0.013289,-0.057219,-0.044548
5.926072,-0.012441,0.005632,-0.013381,-0.035609,0.026143,0.007950,-0.006775,0.035627,0.039694,0.013075,-0.057062,-0.044500
5.931072,-0.012419,0.005663,-0.013381,-0.035488,0.025992,0.007950,-0.006840,0.035693,0.039762,0.012897,-0.056932,-0.044461
5.937072,-0.012393,0.005699,-0.013381,-0.035296,0.025914,0.007951,-0.006919,0.035773,0.039844,0.012686,-0.056776,-0.044413
5.943072,-0.012366,0.005735,-0.013381,-0.035126,0.025790,0.007951,-0.006998,0.035853,0.039925,0.012475,-0.056622,-0.044365
5.947073,0.001954,-0.003252,0.003999,-0.016467,-0.041527,-0.052780,-0.007051,0.035907,0.039979,0.012409,-0.056788,-0.044576
5.952073,0.001919,-0.003237,0.003999,-0.016413,-0.041368,-0.052780,-0.007117,0.035974,0.040046,0.012327,-0.056995,-0.044840
5.957073,0.001883,-0.003224,0.003999,-0.016347,-0.041203,-0.052780,-0.007183,0.036040,0.040114,0.012245,-0.057201,-0.045104
5.962073,-0.012446,0.003911,-0.011584,0.077862,0.026014,0.008071,-0.007250,0.036107,0.040181,0.012635,-0.057070,-0.045064
5.967073,-0.012424,0.003845,-0.011584,0.077551,0.025910,0.008071,-0.007316,0.036174,0.040248,0.013022,-0.056941,-0.045023
5.972073,-0.012402,0.003779,-0.011584,0.077241,0.025807,0.008071,-0.007383,0.036241,0.040315,0.013409,-0.056812,-0.044983
5.977073,-0.012380,0.003713,-0.011584,0.076932,0.025704,0.008070,-0.007450,0.036308,0.040382,0.013793,-0.056683,-0.044943
5.983073,-0.001050,0.001957,0.008189,-0.052907,-0.027409,0.007950,-0.007531,0.036389,0.040462,0.013476,-0.056848,-0.044895
5.988073,-0.001074,0.002002,0.008189,-0.052702,-0.027304,0.007950,-0.007598,0.036456,0.040529,0.013212,-0.056984,-0.044855
5.994073,-0.001102,0.002056,0.008189,-0.052442,-0.027168,0.007950,-0.007679,0.036536,0.040609,0.012898,-0.057147,-0.044808
5.999074,-0.001125,0.002101,0.008189,-0.052240,-0.027064,0.007950,-0.007747,0.036604,0.040676,0.012636,-0.057283,-0.044768
6.005074,0.010220,-0.003879,0.016582,-0.019363,-0.019475,-0.052767,-0.007827,0.036684,0.040758,0.012520,-0.057400,-0.045084
6.010074,0.010204,-0.003862,0.016582,-0.019271,-0.019359,-0.052767,-0.007894,0.036752,0.040826,0.012424,-0.057496,-0.045348
6.016074,0.010184,-0.003843,0.016582,-0.019193,-0.019305,-0.052767,-0.007974,0.036832,0.040908,0.012309,-0.057612,-0.045665
6.021074,0.010167,-0.003826,0.016582,-0.019102,-0.019190,-0.052767,-0.008041,0.036899,0.040977,0.012213,-0.057708,-0.045929
6.026074,-0.026873,-0.017495,-0.003221,-0.083442,0.093692,0.068803,-0.008108,0.036966,0.041046,0.011796,-0.057240,-0.045585
6.031074,-0.026793,-0.017424,-0.003221,-0.083109,0.093318,0.068803,-0.008175,0.037032,0.041115,0.011380,-0.056773,-0.045241
6.036074,-0.026713,-0.017353,-0.003221,-0.082777,0.092945,0.068803,-0.008243,0.037098,0.041184,0.010967,-0.056308,-0.044897
6.042074,-0.029526,-0.001175,-0.000824,-0.006765,0.167023,0.008023,-0.008325,0.037176,0.041267,0.010926,-0.055306,-0.044848
6.046074,-0.029412,-0.001171,-0.000824,-0.006734,0.166267,0.008023,-0.008381,0.037229,0.041322,0.010899,-0.054641,-0.044816
6.051075,-0.029270,-0.001165,-0.000824,-0.006712,0.165713,0.008023,-0.008451,0.037294,0.041391,0.010865,-0.053813,-0.044776
6.056075,-0.029129,-0.001159,-0.000823,-0.006685,0.165051,0.008023,-0.008522,0.037360,0.041460,0.010832,-0.052987,-0.044736
6.061075,0.001961,-0.019617,0.000999,-0.154145,-0.041537,0.068747,-0.008593,0.037425,0.041529,0.010061,-0.053195,-0.044392
6.066075,0.001925,-0.019485,0.000999,-0.153529,-0.041371,0.068747,-0.008665,0.037490,0.041598,0.009294,-0.053402,-0.044049
6.071075,0.001890,-0.019354,0.000999,-0.152915,-0.041206,0.068748,-0.008736,0.037554,0.041667,0.008529,-0.053608,-0.043705
6.076075,0.001855,-0.019224,0.000999,-0.152304,-0.041041,0.068748,-0.008807,0.037618,0.041735,0.007768,-0.053813,-0.043361
6.081075,0.003027,-0.002445,-0.000195,-0.012710,-0.046568,-0.052777,-0.008878,0.037681,0.041804,0.007704,-0.054046,-0.043625
6.086075,0.002987,-0.002435,-0.000195,-0.012659,-0.046381,-0.052777,-0.008949,0.037745,0.041873,0.007641,-0.054278,-0.043889
6.091075,0.002947,-0.002424,-0.000195,-0.012609,-0.046196,-0.052777,-0.009020,0.037808,0.041942,0.007578,-0.054509,-0.044153
6.096076,0.002908,-0.002413,-0.000195,-0.012558,-0.046011,-0.052777,-0.009091,0.037871,0.042011,0.007515,-0.054739,-0.044417
6.101076,-0.007318,0.012517,0.006386,0.057326,-0.058868,0.008005,-0.009161,0.037935,0.042080,0.007802,-0.055033,-0.044377
6.106076,-0.007368,0.012468,0.006386,0.057097,-0.058633,0.008005,-0.009233,0.037998,0.042150,0.008087,-0.055326,-0.044337
6.111076,-0.007418,0.012419,0.006386,0.056869,-0.058398,0.008004,-0.009304,0.038063,0.042219,0.008371,-0.055618,-0.044297
6.117076,-0.007478,0.012361,0.006386,0.056643,-0.058089,0.008004,-0.009390,0.038140,0.042302,0.008711,-0.055967,-0.044249
6.122076,0.003325,0.001622,-0.014565,-0.054419,0.012841,0.007963,-0.009461,0.038204,0.042372,0.008439,-0.055903,-0.044209
6.127076,0.003336,0.001669,-0.014565,-0.054202,0.012790,0.007963,-0.009532,0.038269,0.042441,0.008168,-0.055839,-0.044169
6.132076,0.003347,0.001715,-0.014565,-0.053985,0.012739,0.007963,-0.009604,0.038334,0.042510,0.007898,-0.055775,-0.044129
6.137076,-0.003835,-0.005447,0.015369,-0.026818,0.046363,0.068813,-0.009675,0.038398,0.042578,0.007764,-0.055543,-0.043785
6.141077,-0.003803,-0.005429,0.015369,-0.026712,0.046200,0.068813,-0.009732,0.038450,0.042634,0.007657,-0.055358,-0.043510
6.146077,-0.003763,-0.005406,0.015369,-0.026625,0.046030,0.068813,-0.009804,0.038514,0.042703,0.007524,-0.055128,-0.043166
6.152077,-0.003716,-0.005379,0.015369,-0.026518,0.045823,0.068813,-0.009890,0.038592,0.042787,0.007365,-0.054853,-0.042753
6.158077,-0.004844,0.006036,0.006387,-0.033723,0.051184,0.007964,-0.009976,0.038669,0.042871,0.007163,-0.054546,-0.042705
6.163077,-0.004801,0.006065,0.006387,-0.033611,0.050961,0.007964,-0.010048,0.038733,0.042941,0.006995,-0.054291,-0.042665
6.168077,-0.004757,0.006094,0.006387,-0.033476,0.050757,0.007964,-0.010120,0.038798,0.043012,0.006827,-0.054038,-0.042626
6.174077,-0.017812,0.006610,0.001584,0.090566,0.111970,0.008078,-0.010207,0.038875,0.043097,0.007371,-0.053366,-0.042577
6.180077,-0.017698,0.006517,0.001587,0.090132,0.111433,0.008078,-0.010294,0.038953,0.043181,0.007911,-0.052697,-0.042529
6.186077,-0.017584,0.006425,0.001586,0.089699,0.110899,0.008077,-0.010382,0.039031,0.043266,0.008450,-0.052032,-0.042480
6.191077,-0.017489,0.006349,0.001586,0.089316,0.110389,0.008077,-0.010456,0.039097,0.043337,0.008896,-0.051480,-0.042440
6.196077,0.008807,-0.003832,-0.016956,-0.019299,-0.073757,0.008013,-0.010530,0.039162,0.043407,0.008800,-0.051849,-0.042400
6.201077,0.008744,-0.003816,-0.016955,-0.019222,-0.073462,0.008013,-0.010604,0.039227,0.043478,0.008704,-0.052216,-0.042360
6.207078,0.008669,-0.003796,-0.016955,-0.019144,-0.073142,0.008013,-0.010692,0.039306,0.043561,0.008589,-0.052655,-0.042312
6.211078,0.008619,-0.003783,-0.016955,-0.019055,-0.072843,0.008013,-0.010751,0.039358,0.043617,0.008512,-0.052946,-0.042279
6.216078,0.014503,0.008698,0.014193,0.100237,-0.100347,0.008070,-0.010824,0.039423,0.043686,0.009014,-0.053448,-0.042239
6.221078,0.014417,0.008613,0.014192,0.099836,-0.099946,0.008070,-0.010896,0.039488,0.043755,0.009513,-0.053948,-0.042199
6.226078,0.014331,0.008527,0.014192,0.099437,-0.099547,0.008070,-0.010969,0.039554,0.043825,0.010010,-0.054445,-0.042158
6.232078,0.014229,0.008426,0.014193,0.098992,-0.099123,0.008070,-0.011055,0.039633,0.043910,0.010604,-0.055040,-0.042110
6.237078,-0.000156,0.007810,-0.000793,0.035399,-0.031634,-0.052779,-0.011127,0.039699,0.043980,0.010781,-0.055198,-0.042374
6.242078,-0.000183,0.007780,-0.000793,0.035258,-0.031507,-0.052779,-0.011199,0.039765,0.044051,0.010957,-0.055356,-0.042638
6.246078,-0.000205,0.007755,-0.000793,0.035116,-0.031407,-0.052779,-0.011256,0.039818,0.044107,0.011098,-0.055481,-0.042849
6.251079,-0.009144,-0.000024,0.011174,-0.001303,0.071266,-0.052768,-0.011328,0.039884,0.044178,0.011091,-0.055125,-0.043113
6.256079,-0.009083,-0.000023,0.011174,-0.001297,0.070981,-0.052768,-0.011400,0.039951,0.044249,0.011085,-0.054770,-0.043377
6.261079,-0.009023,-0.000022,0.011174,-0.001292,0.070698,-0.052768,-0.011472,0.040017,0.044320,0.011078,-0.054417,-0.043640
6.266079,-0.008962,-0.000021,0.011175,-0.001287,0.070415,-0.052768,-0.011545,0.040084,0.044391,0.011072,-0.054065,-0.043904
6.271079,-0.028630,-0.002388,0.000976,-0.012495,0.101897,0.008012,-0.011618,0.040150,0.044463,0.011009,-0.053555,-0.043864
6.276079,-0.028543,-0.002378,0.000976,-0.012446,0.101490,0.008012,-0.011691,0.040217,0.044535,0.010947,-0.053048,-0.043824
6.282079,-0.028439,-0.002365,0.000976,-0.012395,0.101111,0.008012,-0.011781,0.040296,0.044621,0.010873,-0.052441,-0.043776
6.288079,-0.028336,-0.002352,0.000976,-0.012335,0.100627,0.008012,-0.011871,0.040376,0.044707,0.010799,-0.051837,-0.043728
6.293079,0.010559,-0.002971,0.015384,-0.015214,-0.021044,0.068815,-0.011947,0.040442,0.044779,0.010723,-0.051943,-0.043384
6.298079,0.010541,-0.002958,0.015384,-0.015154,-0.020960,0.068815,-0.012022,0.040508,0.044851,0.010647,-0.052047,-0.043040
6.303080,0.010523,-0.002945,0.015384,-0.015093,-0.020877,0.068815,-0.012097,0.040574,0.044924,0.010571,-0.052152,-0.042696
6.308080,0.010505,-0.002932,0.015384,-0.015033,-0.020793,0.068815,-0.012172,0.040640,0.044997,0.010496,-0.052256,-0.042352
6.313080,-0.029466,0.001339,0.007564,-0.055762,0.166562,0.007969,-0.012247,0.040706,0.045070,0.010217,-0.051423,-0.042312
6.319080,-0.029295,0.001396,0.007564,-0.055489,0.165875,0.007970,-0.012338,0.040785,0.045158,0.009885,-0.050428,-0.042264
6.324080,-0.029154,0.001444,0.007565,-0.055273,0.165102,0.007970,-0.012415,0.040851,0.045232,0.009608,-0.049602,-0.042224
6.329080,-0.015953,-0.002747,0.015959,-0.014158,0.042332,0.008013,-0.012492,0.040917,0.045306,0.009537,-0.049390,-0.042184
6.334080,-0.015916,-0.002735,0.015959,-0.014102,0.042163,0.008013,-0.012570,0.040983,0.045381,0.009467,-0.049180,-0.042144
6.339080,-0.015880,-0.002723,0.015959,-0.014045,0.041995,0.008013,-0.012648,0.041049,0.045456,0.009397,-0.048970,-0.042104
6.344080,-0.015844,-0.002711,0.015959,-0.013989,0.041827,0.008013,-0.012727,0.041114,0.045531,0.009327,-0.048761,-0.042064
6.348081,0.011666,0.012842,0.003408,-0.001865,-0.086971,-0.052830,-0.012789,0.041167,0.045591,0.009319,-0.049108,-0.042275
